entity_id,field,value,source_url,source_title,source_type,access_date,evidence_snippet,confidence
ES_SB_001,digital_competitiveness_rank_2025,29,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,Spain appears at rank 29 in the 2025 table.,High
ES_SB_001,has_mobile_app,Yes,https://www.caixabank.es/particular/movilidad/googlepay_es.html,CaixaBank mobile services (Google Pay and app ecosystem),bank_site,2026-02-11,CaixaBank documents mobile payment and app services for retail customers.,High
ES_SB_001,has_open_banking_apis,Yes,https://developer.caixabank.com/apimarket/store/site/pages/open-banking/index.jag,CaixaBank API Market Open Banking,developer_portal,2026-02-11,Official open banking developer/API portal is publicly listed.,High
ES_SB_001,has_digital_onboarding,Yes,https://www.caixabank.es/particular/cuentas-bancarias/cuenta-online_es.html,Cuenta Online CaixaBank,bank_site,2026-02-11,Online account opening journey is available.,High
ES_SB_001,has_ai_chatbot_support,Yes,https://www.caixabank.com/comunicacion/noticias/corporativas/noa-ayudara-a-mejorar-la-comunicacion-con-los-clientes_es.html,CaixaBank announces NOA virtual assistant,bank_newsroom,2026-02-11,NOA is described as a virtual assistant supporting customer communications.,High
ES_SB_001,has_devops_cloud_expertise,Yes,https://www.caixabanktech.com/cases/google-cloud-journey,CaixaBank Tech cloud transformation case,tech_blog,2026-02-11,Cloud journey and modernization are described in CaixaBank Tech materials.,Medium-High
ES_SB_002,digital_competitiveness_rank_2025,24,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,Austria appears at rank 24.,High
ES_SB_002,has_mobile_app,Yes,https://www.sparkasse.at/erstebank/george-mobile,George mobile app (Erste Bank / Sparkasse),bank_site,2026-02-11,George mobile app is an official banking channel.,High
ES_SB_002,has_open_banking_apis,Yes,https://api.sparkasse.at,Erste/Sparkasse API portal,developer_portal,2026-02-11,Public API portal exists for Sparkasse Austria ecosystem.,High
ES_SB_002,has_digital_onboarding,Yes,https://www.sparkasse.at/erstebank/privatkunden/konto-karten/konto/onlinekonto,Erste online account opening,bank_site,2026-02-11,Customers can open account online.,High
ES_SB_002,has_ai_chatbot_support,Yes,https://www.erstegroup.com/en/news-media/press-releases/2024/3/14/financial-health-prototype,Erste Group financial health prototype with AI assistant,bank_press_release,2026-02-11,Erste references AI assistant capabilities in digital banking context.,Medium
ES_SB_002,has_devops_cloud_expertise,Yes,https://www.erstedigital.com/en,Erste Digital,tech_org_site,2026-02-11,Engineering scope includes data/cloud/code capabilities.,Medium
ES_SB_003,digital_competitiveness_rank_2025,35,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,Czech Republic appears at rank 35.,High
ES_SB_003,has_mobile_app,Yes,https://www.csas.cz/cs/obcane/digitalni-sluzby-a-aplikace/aplikace-george,George app for Česká spořitelna,bank_site,2026-02-11,George app is listed as official mobile banking app.,High
ES_SB_003,has_open_banking_apis,Yes,https://www.csas.cz/cs/firmy/produkty-a-sluzby/transakcni-bankovnictvi/prime-bankovnictvi/open-banking,Česká spořitelna Open Banking / PSD2,bank_site,2026-02-11,Bank publishes open banking service information.,High
ES_SB_003,has_ai_chatbot_support,Yes,https://www.csas.cz/cs/o-nas/pro-media/tiskove-zpravy/2023/12/19/ceska-sporitelna-spustila-ai-chatbot,Česká spořitelna launched AI chatbot,bank_newsroom,2026-02-11,Press release states AI chatbot launch.,High
ES_SB_003,has_devops_cloud_expertise,Yes,https://customers.microsoft.com/en-gb/story/1483761230195727099-ceska-sporitelna-azure-en-czech-republic,Ceska sporitelna Azure transformation story,technology_vendor_case,2026-02-11,Migration/modernization on Azure indicates cloud engineering capability.,Medium
ES_SB_004,digital_competitiveness_rank_2025,57,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,Slovakia appears at rank 57.,High
ES_SB_004,has_mobile_app,Yes,https://www.slsp.sk/sk/ludia/ucty/george,Slovenská sporiteľňa George app,bank_site,2026-02-11,George is listed as mobile/digital banking app.,High
ES_SB_004,has_open_banking_apis,Yes,https://www.slsp.sk/en/information/open-banking,Slovenská sporiteľňa open banking information,bank_site,2026-02-11,Open banking section available on bank site.,High
ES_SB_004,has_digital_onboarding,Partial,https://www.slsp.sk/sk/ludia/uvery/hypoteka/chcem-hypoteku-online,Slovenská sporiteľňa online mortgage request,bank_site,2026-02-11,"Documented online onboarding for specific products (e.g., mortgage).",Medium
ES_SB_005,digital_competitiveness_rank_2025,13,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,Norway appears at rank 13.,High
ES_SB_005,has_mobile_app,Yes,https://www.sparebank1.no/en/bank/private/customer-programmes/sb1u/our-products/sparebank1-app.html,SpareBank 1 mobile app,bank_site,2026-02-11,SpareBank 1 app is official customer channel.,High
ES_SB_005,has_open_banking_apis,Yes,https://developer.sparebank1.no,SpareBank 1 Developer portal,developer_portal,2026-02-11,Public API/developer access is available.,High
ES_SB_005,has_digital_onboarding,Yes,https://www.sparebank1.no/en/bank/private/customer-programmes/sb1u/our-products/sparebank1-app.html,SpareBank 1 app onboarding,bank_site,2026-02-11,The app page indicates becoming a customer digitally.,Medium
ES_SB_005,has_ai_chatbot_support,Yes,https://www.sparebank1.no/nb/smn/om-oss/nyheter/den-digitale-assistenten-har-flyttet-inn.html,Digital assistant announcement,bank_newsroom,2026-02-11,Bank announces digital assistant/chat support.,Medium
ES_SB_005,has_devops_cloud_expertise,Yes,https://sparebank1utvikling.medium.com,SpareBank 1 Utvikling engineering posts,engineering_blog,2026-02-11,Engineering blog references cloud migration and modern software delivery practices.,Medium
ES_SB_006,digital_competitiveness_rank_2025,11,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,Finland appears at rank 11.,High
ES_SB_006,has_mobile_app,Yes,https://www.saastopankki.fi/fi-fi/tietoa-saastopankista/saastopankkiryhma/saastopankki-app,Säästöpankki app page,bank_site,2026-02-11,Savings Banks Group publishes its mobile app details.,High
ES_SB_006,has_open_banking_apis,Yes,https://www.saastopankki.fi/en-gb/customer-service/open-banking,Savings Banks Group open banking,bank_site,2026-02-11,Open banking information available on official page.,High
ES_SB_006,has_digital_onboarding,Yes,https://www.saastopankki.fi/en-gb/customer-service/become-a-customer,Become a customer (digital service),bank_site,2026-02-11,Digital customer onboarding flow is documented.,High
ES_SB_006,has_ai_chatbot_support,Yes,https://www.saastopankki.fi/fi-fi/asiakaspalvelu/chatbot,Savings Banks Group chatbot page,bank_site,2026-02-11,Official chatbot support page exists.,High
ES_SB_007,digital_competitiveness_rank_2025,18,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,Germany appears at rank 18.,High
ES_SB_007,has_mobile_app,Yes,https://www.sparkasse.de/pk/produkte/apps/s-app.html,Sparkasse S-App page,bank_site,2026-02-11,Sparkasse S-App is an official mobile banking app.,High
ES_SB_007,has_digital_onboarding,Yes,https://www.sparkasse.de/pk/produkte/konten-und-karten/girokonto.html,Sparkasse Girokonto page (online opening),bank_site,2026-02-11,Page indicates digital account opening possibility.,Medium
ES_SB_008,digital_competitiveness_rank_2025,27,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,Luxembourg appears at rank 27.,High
ES_SB_008,has_mobile_app,Yes,https://www.spuerkeess.lu/en/private-customers/day-to-day-banking/s-net-mobile/,S-Net Mobile app,bank_site,2026-02-11,Spuerkeess provides S-Net Mobile app.,High
ES_SB_008,has_open_banking_apis,Partial,https://www.spuerkeess.lu/en/private-customers/day-to-day-banking/multibanking/,Spuerkeess multibanking,bank_site,2026-02-11,"Multibanking capability implies PSD2/open-banking consumption, but no dedicated public API portal captured.",Medium-Low
ES_SB_008,has_digital_onboarding,Yes,https://www.spuerkeess.lu/en/private-customers/become-customer-online/,Become customer online (100% digital),bank_site,2026-02-11,Fully digital customer onboarding is stated.,High
ES_SB_009,digital_competitiveness_rank_2025,8,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,Sweden appears at rank 8.,High
ES_SB_009,has_mobile_app,Yes,https://www.swedbank.se/privat/digitala-tjanster/swedbank-app.html,Swedbank app page,bank_site,2026-02-11,Swedbank app is an official digital banking channel.,High
ES_SB_009,has_open_banking_apis,Yes,https://developer.swedbank.com,Swedbank Open Banking developer portal,developer_portal,2026-02-11,Public developer portal exposes open banking APIs.,High
ES_SB_010,digital_competitiveness_rank_2025,21,https://imd.widen.net/content/f5w2yyu6wv/pdf/IMD_WDCR_2025.pdf,IMD World Digital Competitiveness Ranking 2025,ranking_report,2026-02-11,France appears at rank 21.,High
ES_SB_010,has_mobile_app,Yes,https://www.caisse-epargne.fr/application-mobile/,Caisse d'Epargne mobile app,bank_site,2026-02-11,Official mobile app page is available.,High
ES_SB_010,has_digital_onboarding,Yes,https://www.caisse-epargne.fr/comptes-et-cartes/ouvrir-un-compte/,Open an account at Caisse d'Epargne,bank_site,2026-02-11,Page supports digital account opening/start of onboarding journey.,Medium
ES_SB_001,address,"Calle Pintor Sorolla, 2-4, 46002 Valencia, Spain",https://www.caixabank.com/es/informacion-legal-caixabank.html,"Información legal sobre CaixaBank, S.A.",legal_notice,2026-02-11,"Legal information page states CaixaBank address at Calle Pintor Sorolla, 2-4, Valencia.",High
ES_SB_002,address,"Am Belvedere 1, 1100 Vienna, Austria",https://www.erstegroup.com/en/legal-information/imprint,Imprint | Erste Group Bank AG,legal_notice,2026-02-11,"Imprint lists Erste Group Bank AG address as Am Belvedere 1, A-1100 Vienna.",High
ES_SB_003,address,"Olbrachtova 1929/62, 140 00 Prague 4, Czech Republic",https://www.csas.cz/content/dam/cz/csas/www_csas_cz/Dokumenty-korporat/DokumentyEN/2015-01-01-information-ps-Corporate-EN.pdf,"Information about the Bank - Česká spořitelna, a.s.",bank_document,2026-02-11,"Document states registered office at Prague 4, Olbrachtova 1929/62, 140 00.",High
ES_SB_004,address,"Tomášikova 48, 832 37 Bratislava, Slovakia",https://www.slsp.sk/sk/informacie-o-banke/o-banke/identifikacne-udaje-o-banke,"Identifikačné údaje o banke - Slovenská sporiteľňa, a.s.",bank_site,2026-02-11,"Official bank identification page lists sídlo: Tomášikova 48, 832 37 Bratislava.",High
ES_SB_005,address,"Hammersborggata 11, 0179 Oslo, Norway",https://www.sparebank1.no/nb/bank/om-oss/om-banken/selskapsinformasjon.html,Selskapsinformasjon | SpareBank 1,bank_site,2026-02-11,"Company information lists SpareBank 1 Gruppen AS at Hammersborggata 11, 0179 Oslo.",High
ES_SB_006,address,"Teollisuuskatu 33, 00510 Helsinki, Finland",https://www.saastopankki.fi/-/media/sp-ryhma/taloudellinen-informaatio/taloudellinen-materiaali/ryhma/2021/savings-banks-group-half-year-report-h12021.pdf?r=63828285487,Savings Banks Group's Half-year Report H1 2021,financial_report,2026-02-11,"Report footer states Savings Banks' Union Coop postal/visiting address: Teollisuuskatu 33, 00510 Helsinki.",High
ES_SB_007,address,"Charlottenstraße 47, 10117 Berlin, Germany",https://www.dsgv.de/service-und-kontakt/kontakt.html,Kontakt | Deutscher Sparkassen- und Giroverband,association_site,2026-02-11,"DSGV contact page lists Berlin address: Charlottenstraße 47, 10117 Berlin.",High
ES_SB_008,address,"1, Place de Metz, L-1930 Luxembourg, Luxembourg",https://www.spuerkeess.lu/fr/a-propos-de-nous/publications/notices-legales/,Notices légales | Spuerkeess,legal_notice,2026-02-11,"Legal notice lists siège social: 1, Place de Metz, L-1930 Luxembourg.",High
ES_SB_009,address,"Landsvägen 40, 172 63 Sundbyberg, Sweden",https://www.swedbank.com/about-swedbank/contact-us.html,Contact us | Swedbank,bank_site,2026-02-11,"Head office contact information lists visiting address Landsvägen 40, Sundbyberg.",High
ES_SB_010,address,"7, promenade Germaine Sablon, 75013 Paris, France",https://www.groupebpce.com/mentions-legales/mentions-reglementaires/,Mentions réglementaires du site internet du Groupe BPCE,legal_notice,2026-02-11,"Regulatory legal notice lists BPCE siège social at 7, promenade Germaine Sablon, 75013 Paris.",High
ES_SB_001,geocode_query,"Calle Pintor Sorolla, 2-4, Valencia, 46002, Spain",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_002,geocode_query,"Am Belvedere 1, Vienna, 1100, Austria",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_003,geocode_query,"Olbrachtova 1929/62, Prague, 140 00, Czech Republic",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_004,geocode_query,"Tomášikova 48, Bratislava, 832 37, Slovakia",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_005,geocode_query,"Hammersborggata 11, Oslo, 0179, Norway",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_006,geocode_query,"Teollisuuskatu 33, Helsinki, 00510, Finland",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_007,geocode_query,"Charlottenstraße 47, Berlin, 10117, Germany",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_008,geocode_query,"1, Place de Metz, Luxembourg, L-1930, Luxembourg",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_009,geocode_query,"Landsvägen 40, Sundbyberg, 172 63, Sweden",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_010,geocode_query,"7, promenade Germaine Sablon, Paris, 75013, France",,Derived from address components,derived,2026-02-11,"Deterministic query string built from address_line1, city, postal_code, and country.",High
ES_SB_001,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=Calle+Pintor+Sorolla%2C+2-4%2C+Valencia%2C+46002%2C+Spain&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
ES_SB_002,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=Am+Belvedere+1%2C+Vienna%2C+1100%2C+Austria&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
ES_SB_003,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=Olbrachtova+1929%2F62%2C+Prague%2C+140+00%2C+Czech+Republic&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
ES_SB_004,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=Tom%C3%A1%C5%A1ikova+48%2C+Bratislava%2C+832+37%2C+Slovakia&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
ES_SB_005,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=Hammersborggata+11%2C+Oslo%2C+0179%2C+Norway&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
ES_SB_006,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=Teollisuuskatu+33%2C+Helsinki%2C+00510%2C+Finland&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
ES_SB_007,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=Charlottenstra%C3%9Fe+47%2C+Berlin%2C+10117%2C+Germany&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
ES_SB_008,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=1%2C+Place+de+Metz%2C+Luxembourg%2C+L-1930%2C+Luxembourg&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
ES_SB_009,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=Landsv%C3%A4gen+40%2C+Sundbyberg%2C+172+63%2C+Sweden&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
ES_SB_010,geocode_lat_lon,,https://nominatim.openstreetmap.org/search?q=7%2C+promenade+Germaine+Sablon%2C+Paris%2C+75013%2C+France&format=jsonv2&limit=1&addressdetails=1,Nominatim Search API,geocoding_api,2026-02-11,Geocoding request failed: URLError,Low
